,x,y,z
inflation,3.0223873,-0.49820772,-0.056599278
growth,3.0604045,-0.5113982,-0.054642312
exhibit,3.208347,-0.5542158,-0.043841552
rate,3.0619755,-0.5060919,-0.051724106
global,3.0142682,-0.47185817,-0.045352966
market,3.1800249,-0.54546404,-0.045443926
investment,3.1247635,-0.5168902,-0.04376233
gdp,2.8450744,-0.42518106,-0.059549365
recession,3.1562753,-0.53425497,-0.04493755
prices,2.9330935,-0.4618173,-0.058128413
rates,3.1367388,-0.5378286,-0.051050153
markets,3.2981064,-0.59138715,-0.042783033
china,2.594555,-0.31414983,-0.057860885
real,3.0997705,-0.5194085,-0.050291408
policy,3.0957294,-0.5218196,-0.052083332
jan,2.5364969,-0.31624526,-0.07430275
expect,3.1031878,-0.52836657,-0.053700015
energy,2.8980384,-0.44644484,-0.058145892
jun,2.582332,-0.33517966,-0.073663905
strategy,3.0990498,-0.5074186,-0.04464462
economic,2.951557,-0.45313552,-0.049485117
yield,3.3189723,-0.5992799,-0.042483956
returns,3.3423011,-0.61006176,-0.042684007
risk,3.3020983,-0.59320056,-0.042754587
bloomberg,3.0717824,-0.49696222,-0.045388494
equity,3.370635,-0.62157214,-0.042239342
asset,3.2050111,-0.5524437,-0.043856326
average,3.121051,-0.5213915,-0.0469063
december,3.1011505,-0.5068555,-0.043945856
return,3.258067,-0.57424253,-0.04328395
fed,3.0730681,-0.5112359,-0.05182966
forecasts,2.6500158,-0.33567175,-0.05784938
dec,2.6175532,-0.34696797,-0.07180075
term,3.2535212,-0.57257783,-0.0429653
economy,3.0880506,-0.52260894,-0.05399948
time,3.1461663,-0.5271069,-0.043538354
forecast,2.8428473,-0.42147022,-0.058148496
total,3.2016187,-0.5508198,-0.043964457
usd,2.400944,-0.24458297,-0.06760787
price,3.010046,-0.4850949,-0.052745678
unicredit,2.4652302,-0.2730952,-0.06578175
central,3.108789,-0.5256695,-0.051058456
financial,3.0945375,-0.51826394,-0.05049445
eur,2.405755,-0.24744323,-0.06798755
current,2.5782652,-0.3041461,-0.05796748
