,x,y,z
inflation,22.265385,-7.2716875,-3.0251486
growth,23.210629,-6.092605,-1.0189373
exhibit,12.019583,-13.273046,-4.930119
rate,19.604874,-11.232381,-6.5362754
global,9.279899,-12.5768585,-6.507353
market,13.233846,-13.415929,-2.9943848
investment,7.8581367,-12.963452,-5.6967425
gdp,20.389603,0.0337322,-3.9450245
recession,15.879682,-12.40689,-1.5158546
prices,21.676004,-1.4410107,-0.029682148
rates,20.691446,-10.62563,-4.265759
markets,12.910682,-15.055853,-2.8740332
china,11.281028,-0.9934495,-7.703057
real,15.065698,-17.436125,-3.4729786
policy,20.423891,-11.975578,-4.7279453
jan,21.037071,4.343906,-4.5292335
expect,21.653793,-8.447803,-3.0125942
energy,21.64906,-1.4717888,0.12361767
jun,21.15304,3.8804224,-4.442517
strategy,7.867908,-12.781551,-6.041702
economic,10.536818,-8.942394,-6.572928
yield,7.059213,-17.129858,-2.7468958
returns,12.37649,-18.591885,-2.372257
risk,12.762802,-16.624207,-0.43933174
bloomberg,7.9368405,-12.592135,-6.2839484
equity,10.430472,-17.693249,-3.5502574
asset,9.928068,-13.665033,-6.055174
average,5.550376,-15.548218,-2.5845966
december,7.626699,-12.699728,-5.5271487
return,6.078134,-15.403932,-4.229767
fed,19.675365,-11.390635,-6.2579327
forecasts,9.669916,-8.16942,-6.8282824
dec,21.139698,3.9762914,-4.539972
term,13.377713,-16.58102,0.25456023
economy,23.072369,-6.736924,0.1109562
time,15.557488,-12.053515,-1.1935875
forecast,20.1496,-0.49756557,-4.591568
total,6.0261374,-15.378216,-4.222042
usd,18.817547,6.457192,-2.6921873
price,20.137403,-3.98115,-2.6812725
unicredit,9.800619,1.5214863,-10.877973
central,20.41331,-12.410698,-3.8824878
financial,21.538225,-11.18485,-1.8660148
eur,18.825558,6.4563313,-2.6863413
current,17.76406,5.3356333,-1.1053112
income,14.610568,-17.644434,-3.5294776
jul,21.085014,4.1895385,-4.52527
equities,10.8485155,-17.76294,-3.7209523
june,10.562156,2.083495,-9.8855505
investors,11.569546,-16.803673,-3.808114
bonds,8.995305,-17.671894,-2.7280228
tightening,20.455072,-11.872263,-4.8342533
supply,21.960024,-3.83677,2.5828125
services,21.38483,-1.0317442,-1.2216982
credit,8.199384,-17.175255,-2.3812337
november,8.214955,-12.609296,-6.4765377
cpi,21.722332,-0.3109666,-4.595805
expected,21.08935,-6.470498,-3.181702
earnings,15.237126,-16.016806,-1.5838851
remain,22.45067,-8.509876,-0.2067952
consumer,22.156631,-2.9431777,-2.3336918
july,18.462526,-9.9371,-7.069599
macro,9.823826,1.5503534,-11.464699
months,5.560307,-14.6147995,-1.2626996
core,21.78237,-0.58366126,-4.6545444
apr,21.105303,4.153112,-4.5241632
labor,23.448505,-5.9474616,0.36637396
europe,11.692729,-1.5660086,-6.9721117
levels,22.920582,-4.4228115,-1.5804346
risks,13.219852,-4.1372423,-7.006599
covid,21.25527,-4.8087626,2.2101474
yoy,21.551783,0.14084163,-4.4978313
demand,22.572947,-6.090493,0.58063054
change,10.192666,-8.827963,-6.8282647
note,7.592609,-13.097301,-5.2946486
cycle,20.829937,-11.223959,-4.939731
federal,19.51184,-12.028986,-6.0546985
peak,21.573874,-7.419822,-3.4956486
bond,7.545867,-17.458645,-2.8677747
oil,21.352968,-1.6131816,0.85825366
analytics,8.451389,-12.715031,-6.7518363
economics,9.833087,1.5642108,-11.064387
sector,22.520103,-6.617154,2.7594066
pandemic,23.120584,-4.60456,-1.2521114
banks,20.417992,-12.410458,-3.8333404
level,20.29825,-7.229647,-2.7817466
month,5.4950204,-15.222495,-2.5654626
russia,11.178143,-0.75924045,-8.119317
decline,15.330323,-16.126993,-1.7430781
bp,19.700823,-11.13199,-6.5465074
haver,8.375673,-12.647556,-6.717208
corporate,7.6058497,-17.575357,-2.729106
allocation,9.885996,-13.604602,-6.093324
debt,10.999835,-17.893564,-1.6928056
based,7.6546054,-13.579286,-4.731646
