,x,y,z
inflation,8.252283,-6.6220546,-0.64795834
growth,8.73783,-6.7788234,0.6045446
exhibit,12.604646,-2.8179033,-0.8480372
rate,9.310168,-5.0113473,-2.9627852
global,10.681562,-0.54147005,-4.0952497
market,11.998581,-3.1383893,0.14422484
investment,10.998106,-0.33168685,-3.677163
gdp,5.683004,-6.7070413,-1.1711571
recession,11.235236,-3.275764,-0.77798605
prices,6.474506,-6.484797,1.2919371
rates,9.991043,-5.3985944,-1.7316996
markets,13.16858,-1.377727,0.792457
china,2.2635229,-6.3684235,2.3051054
real,12.911124,-3.0173886,-1.4849677
policy,9.841964,-5.377684,-2.2621963
jan,3.23635,-6.962934,-0.7182474
expect,9.167116,-6.2718987,-0.59274346
energy,6.3860116,-6.4088516,1.4074194
jun,3.4710257,-7.0377545,-0.7473611
strategy,10.910262,-0.3877668,-3.813128
economic,8.765434,-1.9072782,-4.03158
yield,13.185696,-0.06044681,-1.7923775
returns,13.760511,-0.9197498,-0.9046302
risk,12.820172,-1.8284719,0.6577248
bloomberg,10.841554,-0.39656955,-3.8808517
equity,13.727093,-0.6660015,-0.4228244
asset,11.234149,-0.594124,-4.201911
average,12.553902,-0.8078594,-2.5881555
december,10.958342,-0.34476447,-3.6043673
return,12.886862,-0.40430886,-2.4961133
fed,9.417336,-5.0636954,-2.8607306
forecasts,2.2250056,-5.998355,-0.8524015
dec,3.4115655,-7.034494,-0.83555675
term,12.547009,-2.3791964,0.9603512
economy,9.100062,-6.307444,1.1571321
time,11.199719,-2.8602564,-0.15088852
forecast,5.985457,-6.420401,-1.4022827
total,12.83228,-0.40958017,-2.6297545
usd,2.5011146,-5.389389,0.11791563
price,7.3565416,-6.3985786,-0.39081866
unicredit,1.043854,-7.0212216,0.9067763
central,10.215158,-5.5042257,-2.0150568
financial,10.666743,-5.436861,-1.1697308
eur,2.512258,-5.3969374,0.11852603
current,2.9595895,-5.100697,0.6250219
income,13.173104,-2.6848836,-1.3316303
jul,3.2904587,-6.989348,-0.75040436
equities,13.8025875,-0.7435594,-0.1791553
june,0.9905986,-6.7364573,1.1029655
investors,13.527652,-0.9308447,0.2111122
bonds,13.628549,-0.22428851,-0.89469194
tightening,9.853492,-5.3699536,-2.3023722
supply,7.6119623,-5.356932,2.7542884
services,6.3111477,-6.709853,0.35818115
credit,13.244099,-0.13608904,-1.2737409
november,10.788787,-0.453477,-3.9719374
cpi,6.4254413,-6.855483,-1.0924048
expected,8.600991,-6.229284,-0.5920981
earnings,12.605976,-2.9459229,-0.21571815
remain,9.596597,-6.165573,1.0069315
consumer,6.8114142,-6.8252378,0.21184076
july,8.697812,-4.6966686,-3.2440848
macro,0.8758268,-7.2615404,0.5919825
months,11.72852,-1.871269,-2.1243436
core,6.9068213,-6.797031,-1.0485688
apr,3.3095617,-7.020105,-0.76242894
labor,8.273837,-6.8239646,1.0284077
europe,2.5716023,-6.1569552,2.5281658
levels,8.955535,-6.632358,1.5209175
risks,8.843706,-4.414547,3.0635393
covid,7.909273,-5.6096215,2.3943164
yoy,5.318049,-6.8643346,-1.0563387
demand,8.58183,-6.3507366,1.4493476
change,8.837416,-1.8845087,-4.1264977
note,11.202107,-0.32949632,-3.4785788
cycle,10.002085,-5.372794,-2.1897197
federal,9.559899,-5.031094,-2.9236653
peak,8.7828,-6.2923665,-0.94760036
bond,13.360726,-0.1426766,-1.4787979
oil,6.103555,-6.069924,1.7558632
analytics,10.807344,-0.4924335,-4.1046267
economics,0.96877766,-7.077088,0.84090227
sector,7.116879,-5.4632607,1.7520531
pandemic,8.629184,-6.7539062,1.5625991
banks,10.256549,-5.5288687,-1.9617715
level,9.468365,-5.622186,-0.050524678
month,12.397578,-1.0269282,-2.6514294
russia,2.0528483,-6.501831,2.1314833
decline,12.584041,-3.0646186,-0.28773487
bp,9.296565,-5.0278816,-2.9928002
haver,10.761369,-0.48850396,-4.091524
corporate,13.36162,-0.075830214,-1.4460369
allocation,11.193412,-0.59583294,-4.207708
debt,13.51063,-0.5195963,-0.3839337
based,11.471508,-0.34914345,-3.259059
balance,8.171388,-5.4250903,-2.0693693
government,9.75626,-2.012718,2.0051894
continue,9.797329,-5.257343,1.6906161
production,4.6557536,-6.66297,-0.15145573
oct,3.3010674,-7.0007777,-0.7709365
ing,2.4315333,-5.914252,-0.35682315
reserve,9.554827,-5.0391693,-2.901708
nov,3.3430312,-7.0002775,-0.77160394
conditions,10.657865,-5.4778676,-1.2221594
portfolio,13.767144,-0.7049458,-0.46639284
expectations,8.423405,-6.5597277,-0.64216185
capital,11.105317,0.29426286,-2.8067725
key,10.311348,-4.0874486,2.0226603
increase,9.715054,-5.5224237,-0.5881748
eurozone,6.9727435,-5.748914,-0.9537692
dollar,13.206671,-0.7591398,0.21016026
performance,11.8960495,-0.21540973,-2.9022768
mar,3.3181324,-7.012739,-0.77012
em,12.749778,0.47520217,-0.5144285
relative,13.281613,-0.6956643,-0.2928039
funds,9.492153,-4.8928657,-3.0449874
gas,6.1244097,-6.1572266,1.6922715
negative,13.140141,-2.3840096,-0.19258113
emerging,13.131849,-1.3627933,1.0277755
analysis,10.9654,-0.5531594,-4.1531134
wage,8.76719,-6.693047,0.3665997
japan,1.9907058,-6.483455,2.0316796
assets,13.619271,-0.91072834,-0.15130498
target,8.613644,-5.520811,-2.4388623
sep,3.3182926,-7.0075665,-0.76588285
euro,4.9649353,-5.969471,-0.8711042
monetary,9.935824,-5.446004,-2.1644666
housing,8.577913,-6.599452,0.55639577
basis,12.46215,-0.8213777,-2.3041883
european,3.478601,-3.399035,-1.8312624
positive,13.537083,-1.5379798,-0.17983718
asia,2.5679238,-6.021896,2.4905775
ukraine,7.4330196,-5.2411466,2.9008331
yields,13.297911,-0.21274976,-1.4189752
base,10.5186405,-1.9850249,-2.6832156
ecb,9.278154,-5.0383673,-2.837225
view,13.066341,-1.3854843,0.6093235
rise,8.747853,-6.3562417,-0.1749174
fixed,13.283462,-2.3825376,-1.2066894
rising,9.359461,-6.123241,1.0190855
activity,8.322499,-6.4191175,1.3443248
simple,12.746861,-2.8472617,-0.5881867
hike,9.393396,-5.0830307,-2.8413785
treasury,13.104715,-0.17201869,-1.7817203
remains,8.797066,-6.3607106,1.0100414
strong,10.13312,-5.203425,1.2376165
support,8.364288,-5.447719,2.0120943
annual,4.2605453,-6.054501,-2.3005512
percent,6.828153,-6.515045,-1.4891467
spending,8.168674,-6.342572,1.1874986
trend,8.509095,-6.767814,0.85027856
nominal,12.625809,-3.0996704,-1.6069596
food,6.200132,-6.714537,0.5917481
stocks,13.512785,-0.34948596,-0.46372083
industrial,4.6765757,-6.687382,-0.20117371
trade,4.72289,-6.307941,-0.1665441
range,8.866317,-5.147777,-2.4657328
public,12.405974,-0.40726826,0.8956803
october,10.561193,-0.4657614,-3.6318607
pre,8.609915,-6.778196,1.6054997
aug,3.302348,-7.0150075,-0.7575558
volatility,13.067646,-0.6895628,-0.18421708
consumption,5.266751,-6.7018437,-0.32622835
january,10.914164,-2.024589,0.57268655
cash,13.379928,-0.76664233,-0.21179968
pressure,9.142333,-6.29721,0.9817996
including,10.241946,-4.680497,1.7482796
insights,12.724661,-2.8779922,-0.5642727
commodities,13.072053,-0.99713427,0.7375787
median,12.522692,-0.61123174,-2.4450881
headline,6.687053,-6.807961,-1.0852741
bps,9.285976,-4.974001,-3.0355127
spreads,13.248258,-0.12921567,-1.4742478
start,10.82876,-3.1094391,-1.426812
recovery,9.273493,-4.7352858,2.0852504
manufacturing,4.4166756,-6.6430397,-0.25715485
period,10.597152,-1.7988702,-2.224194
consensus,4.754192,-5.8472934,-2.045318
fiscal,9.898359,-5.704044,-1.2246139
unemployment,7.5102377,-6.3289323,-1.3365955
ratio,12.356349,-0.4057433,-2.2543745
yr,12.696473,-0.64102954,-2.6856852
major,10.097329,-5.242615,-1.0381118
feb,3.3098283,-7.006127,-0.75925463
impact,9.441327,-6.1389523,0.8369845
measures,8.876629,-6.183145,-0.20059738
eu,1.2566127,-6.68389,1.2355902
sales,4.624439,-6.569681,-0.41449118
prior,10.746415,-1.8605917,-2.8330092
germany,1.7612069,-6.6205,1.8100023
companies,10.577886,-4.323833,1.6657978
quarter,11.652964,-2.518545,-1.7168438
week,8.763287,-3.2106404,-3.1325617
sectors,11.765046,-0.81966096,1.4017639
short,12.44633,-2.427816,0.8747917
spread,12.884652,-0.17852911,-2.0957086
war,7.56553,-5.2284865,2.7623456
tax,12.190368,0.2153409,-1.3665726
valuations,13.646782,-0.7743726,-0.16469347
exports,4.6571026,-6.6046357,-0.19554062
potential,12.629147,-1.442268,0.73846257
probability,12.633293,-1.5502715,-0.8165638
household,6.265621,-6.794797,-0.27696294
costs,8.546358,-6.000467,1.5638452
pressures,8.783929,-6.4174066,0.8390705
business,5.352259,-6.605535,-0.3957852
sources,0.9968337,-6.681036,0.8133242
increased,7.858757,-4.652843,-0.21242063
hikes,9.493873,-5.10632,-2.691822
estate,13.348051,-2.1180632,-0.92007583
premium,13.502633,-0.42710888,-1.0249703
spot,2.8470886,-5.0617905,0.33556443
