,x,y,z
inflation,8.293204,-6.4585314,-0.89878273
growth,8.742791,-6.697168,0.35143575
exhibit,12.505951,-2.608569,-0.8992933
rate,9.292875,-4.697704,-3.0987892
global,10.658677,-0.42260286,-3.9577584
market,11.905309,-3.0534027,0.112126365
investment,10.995599,-0.17219107,-3.5165408
gdp,5.6562996,-6.477348,-1.5602373
recession,11.170706,-3.1372411,-0.7894473
prices,6.52373,-6.5182276,0.86303514
rates,9.987342,-5.148531,-1.8982097
markets,13.07535,-1.3454963,0.8479058
china,3.7382429,-5.3055787,2.539166
real,12.845218,-2.9780078,-1.3626513
policy,9.831103,-5.1048117,-2.3957086
jan,3.1605303,-6.7021394,-1.3860271
expect,9.181679,-6.1058974,-0.81599396
energy,6.4177413,-6.451674,0.9963933
jun,3.4017599,-6.7837915,-1.3965352
strategy,10.897069,-0.23866633,-3.6760068
economic,8.137967,-2.024699,-4.0917335
yield,13.13055,0.10528528,-1.6164162
returns,13.696032,-0.8177209,-0.7683908
risk,12.742919,-1.7304184,0.72628343
bloomberg,10.827989,-0.24830599,-3.7442698
equity,13.651948,-0.5805403,-0.28540564
asset,11.222387,-0.50631505,-4.037677
average,12.523938,-0.59728605,-2.4432187
december,10.942397,-0.18649663,-3.4666233
return,12.848546,-0.21219297,-2.3339787
fed,9.400454,-4.756577,-2.9966135
forecasts,3.277278,-5.1001706,-2.9646332
dec,3.3443742,-6.764893,-1.4922569
term,12.436263,-2.3379843,1.0213746
economy,8.9852295,-6.282636,0.9480659
time,11.119653,-2.7667024,-0.13644922
forecast,5.9783993,-6.1701646,-1.7522086
total,12.796174,-0.2085187,-2.4680278
usd,2.2291746,-5.2651634,-0.7437065
price,7.3577504,-6.2693067,-0.64563423
unicredit,2.3777199,-6.6921167,1.7167584
central,10.152466,-5.2160378,-2.1483152
financial,10.575004,-5.2774415,-1.3346025
eur,2.2384675,-5.272742,-0.74388564
current,2.4665134,-4.56242,-1.1521376
income,13.167197,-2.5815423,-1.1711847
jul,3.2182288,-6.726271,-1.4142032
equities,13.723951,-0.66971856,-0.052742016
june,2.3420193,-6.4184556,1.8937113
investors,13.446238,-0.8729187,0.3150799
bonds,13.565884,-0.11308574,-0.7218359
tightening,9.841576,-5.0925584,-2.4407184
supply,7.583494,-5.4303384,2.549972
services,6.3029265,-6.634437,-0.050230555
credit,13.181716,0.004777057,-1.1049556
november,10.77445,-0.3116903,-3.8340714
cpi,6.4221473,-6.6435966,-1.4649248
expected,8.61918,-6.065673,-0.8207303
earnings,12.496546,-2.8464036,-0.16272633
remain,9.558477,-6.115302,0.75884527
consumer,6.735443,-6.7445674,-0.20955737
july,8.689523,-4.383153,-3.36257
macro,2.2232714,-7.0501575,1.5633874
months,11.6826935,-1.7109094,-2.0269144
core,6.8910437,-6.5970116,-1.3936508
apr,3.240317,-6.756274,-1.426881
labor,8.2658415,-6.779404,0.7542093
europe,4.1552534,-4.9660373,2.683284
levels,9.5424,-6.2663217,1.0971574
risks,8.657854,-4.477965,2.979719
covid,7.871708,-5.6615086,2.1592274
yoy,5.304875,-6.63449,-1.4972044
demand,8.555978,-6.3376656,1.1936157
change,8.124608,-2.0452125,-4.1913176
note,11.192716,-0.17080009,-3.3329346
cycle,9.998006,-5.09739,-2.346777
federal,9.538414,-4.7205434,-3.0539212
peak,8.823254,-6.1116557,-1.1727034
bond,13.304051,0.005968318,-1.3048205
oil,6.1097317,-6.1640844,1.3685426
analytics,10.794536,-0.3576492,-3.9634082
economics,2.3173199,-6.781324,1.7076163
sector,7.24017,-5.555071,1.5408187
pandemic,8.915809,-6.6518598,1.3049482
banks,10.195956,-5.245646,-2.0811427
level,9.557865,-5.4922733,-0.17112923
month,12.373288,-0.8112739,-2.5198472
russia,3.5285695,-5.5606627,2.4499824
decline,12.467177,-2.9798763,-0.25346196
bp,9.281762,-4.7140684,-3.1281443
haver,10.748607,-0.349633,-3.953153
corporate,13.301575,0.076258294,-1.2676777
allocation,11.179128,-0.50537384,-4.0444345
debt,13.437119,-0.42426163,-0.18274817
based,11.455707,-0.19816913,-3.11252
balance,8.150281,-5.177561,-2.2795007
government,9.646742,-1.9647871,2.048395
continue,9.768358,-5.203375,1.5434371
production,4.572707,-6.5485883,-0.63220835
oct,3.2305524,-6.735269,-1.4344054
ing,2.3423345,-5.7768917,-0.9977376
reserve,9.5317745,-4.7304306,-3.0311344
nov,3.270257,-6.7369375,-1.4313462
conditions,10.561949,-5.3267174,-1.4002237
