,x,y,z
inflation,15.963581,0.7862743,1.8425225
growth,16.339283,-0.6513431,2.8709767
exhibit,12.7237015,-7.9612455,-0.2878458
rate,16.119429,0.97952837,-1.7148316
global,10.37289,-8.235243,-0.7443218
market,14.291364,-6.5075393,-0.13606556
investment,10.335471,-8.295598,-1.7076701
gdp,14.000485,2.4746904,3.031599
recession,15.5939455,-3.1934023,-1.7949926
prices,13.945357,0.19877832,4.4592805
rates,16.655996,-0.24937248,-0.7708896
markets,14.081102,-7.4758244,-1.0300223
china,10.107655,-5.034679,4.088324
real,15.295836,-5.4645047,-4.359338
policy,16.69538,0.039508376,-1.2692524
jan,13.036108,4.5673294,3.0783055
expect,16.446356,-0.078294985,1.2205176
energy,13.815201,0.110999286,4.5501404
jun,13.049201,4.3994355,3.1570122
strategy,10.197659,-8.352232,-1.4974705
economic,7.839204,-7.4185467,-1.0285448
yield,12.577808,-8.29547,-4.2069006
returns,14.302419,-8.394371,-3.3010762
risk,14.950546,-6.622836,-2.0695002
bloomberg,10.099981,-8.353744,-1.3924903
equity,13.9708,-8.406323,-2.8352077
asset,11.462687,-8.49148,-0.9199507
average,11.110824,-7.8001533,-4.6243258
december,10.194038,-8.191671,-1.7942655
return,11.331358,-8.552038,-3.961177
fed,16.216402,0.8262787,-1.6642044
forecasts,7.5533776,-7.2660084,-0.7276007
dec,13.057105,4.4906077,3.0968869
term,15.468602,-6.0210495,-1.8196527
economy,16.026886,-1.6889125,2.8778527
time,14.991571,-3.7998793,-2.0511448
forecast,14.320347,2.1453462,2.3592112
total,11.187001,-8.553293,-4.008935
usd,3.6523986,-5.2783957,2.9347396
price,14.623089,0.96147436,2.5927866
unicredit,8.6935005,-6.9630523,4.103711
central,16.947138,-0.49797833,-1.2406782
financial,17.219656,-1.2770163,-0.20338571
eur,3.6506994,-5.2812586,2.9259562
current,4.353527,-4.887424,1.8865418
income,15.186003,-5.9135075,-4.2328124
jul,13.041136,4.544819,3.08763
equities,14.147396,-8.44063,-2.594814
june,8.342808,-6.549685,4.2278748
investors,14.155006,-8.054062,-1.9962362
bonds,13.514332,-8.472562,-3.4461524
tightening,16.698843,0.09488035,-1.2989419
supply,13.864478,-2.7497497,4.0477495
services,14.011583,1.0795882,3.9879742
credit,13.030467,-8.123085,-3.7900388
november,10.140383,-8.363935,-1.1886141
cpi,14.858781,2.2639604,2.5010624
expected,15.805075,0.36898813,1.5261376
earnings,15.821778,-5.9392924,-2.5332675
remain,16.470062,-1.8194376,2.176817
consumer,14.70619,1.1055845,3.6060748
july,15.473705,1.5372255,-1.8532829
macro,8.842375,-7.3533316,3.6351898
months,10.975655,-6.9886966,-4.652967
core,15.105666,1.9599602,2.3146458
