,x,y,z
inflation,9.024175,-0.46554524,-0.35818446
growth,9.1841755,-0.8116547,-1.5519378
exhibit,6.940603,-4.835371,1.3633765
rate,8.698885,-2.0235527,1.6081306
global,5.573813,-3.253336,3.9652588
market,6.7978616,-5.136731,-0.045938004
investment,5.497156,-3.6587586,3.811393
gdp,8.48966,1.2857735,0.11095251
recession,6.5785904,-4.3505716,0.65927565
prices,8.479129,0.5946153,-1.9761522
rates,8.908752,-2.5819368,0.41558713
markets,6.363288,-6.6741657,-0.1445608
china,5.949911,2.2596908,2.619655
real,7.6337733,-4.6535044,1.2404579
policy,8.996807,-2.4854918,0.84605104
jan,8.615421,3.6420574,-0.53156924
expect,9.060249,-1.3544201,-0.46203798
energy,8.375495,0.6669278,-2.100668
jun,8.674481,3.451063,-0.4614012
strategy,5.528382,-3.5309007,3.8906915
economic,6.0159016,-1.1570579,3.1885839
yield,6.12701,-6.1117144,2.6389444
returns,7.055316,-6.3973,1.1817175
risk,6.5665183,-6.182691,-0.20147812
bloomberg,5.5289073,-3.449848,3.926745
equity,6.738372,-6.8038874,1.1590072
asset,5.7459016,-3.3632631,4.1191497
average,6.087951,-5.1366067,2.8953493
december,5.4816437,-3.6278114,3.7610877
return,6.168185,-5.405648,2.9601421
fed,8.750309,-2.0945718,1.5196736
forecasts,5.9324136,-1.0194229,3.3325965
dec,8.6758795,3.5059233,-0.4359107
term,6.704406,-5.8494706,-0.59790444
economy,9.060729,-1.2621503,-1.9447048
time,6.2630663,-4.531142,0.0752256
forecast,8.36885,0.87974375,0.31175596
total,6.138027,-5.3364325,3.0210652
usd,7.5616055,4.2817607,-1.3598473
price,8.306598,-0.05667693,-0.5653025
unicredit,6.339993,3.9920008,2.5210676
central,9.063132,-2.7155595,0.5726763
financial,8.948521,-3.0028024,-0.004592743
eur,7.566,4.276011,-1.3549849
current,7.3756504,3.9168432,-1.4239365
income,7.574973,-5.144713,1.1847525
jul,8.636041,3.5990224,-0.5031155
equities,6.792289,-6.8969774,0.96826345
june,6.17272,3.8840928,2.3732963
investors,6.6236224,-6.87284,0.56451243
bonds,6.4067216,-6.6226997,1.9384054
tightening,8.999798,-2.4775264,0.88818437
supply,7.8971214,-0.15310484,-3.1638763
services,8.596056,0.79995495,-1.2330791
credit,6.1174974,-6.3439364,2.240617
november,5.553572,-3.38343,3.9633455
cpi,8.830152,0.9183257,0.026787512
expected,8.751147,-0.90608245,-0.37819287
earnings,7.3161917,-5.1126866,0.16915186
remain,9.191322,-1.52969,-1.8343067
consumer,8.76503,0.25970268,-0.90338093
july,8.271466,-1.6659769,1.7995343
macro,6.56863,4.1233025,2.535308
months,6.2859054,-4.391023,1.9394367
core,8.877322,0.50055236,-0.0101345135
apr,8.654176,3.581047,-0.48990214
labor,8.934163,-0.6746944,-1.9053853
europe,5.9780364,1.7342421,2.5366554
levels,8.753454,-1.2400812,-1.4308777
risks,6.948053,0.09975349,2.0007176
covid,7.968676,-0.5318678,-3.0067215
yoy,8.692801,1.5379922,0.015177274
demand,8.86684,-0.8496173,-2.1823044
change,6.0304537,-1.1028712,3.2620153
note,5.5140524,-3.8049626,3.7242105
cycle,8.995717,-2.539475,0.7931177
federal,8.786912,-2.1833973,1.536962
peak,8.905181,-0.94282055,-0.1264944
bond,6.241167,-6.2809906,2.4319623
