,x,y,z
inflation,4.3751936,-0.929573,-1.3568709
growth,4.279187,-1.0391754,-1.6154102
exhibit,3.718687,-1.7793201,0.5180319
rate,4.7633467,-1.168478,-0.7665707
global,3.719646,-1.416254,1.3169641
market,3.473873,-2.0906796,-0.24956381
investment,3.7420938,-1.6209521,1.0171875
gdp,4.3788843,-0.36652836,-1.1975355
recession,3.4507303,-1.8164927,-0.25653893
prices,4.250781,-0.5027303,-1.6989981
rates,4.4624934,-1.2502977,-1.1441869
markets,3.5167675,-2.4598038,0.08986138
china,3.7556577,0.22918838,-2.3092172
real,3.9777317,-1.9398998,-0.66044235
policy,4.7705164,-1.2994689,-1.0941216
jan,1.6493953,4.664855,0.13925233
expect,4.318307,-1.0834647,-1.2805377
energy,4.239473,-0.48190588,-1.7272943
jun,1.6506393,4.6605487,0.1383211
strategy,3.7515297,-1.5795614,1.1075438
economic,4.1709967,-0.8951769,0.24468394
yield,3.9245992,-2.0676281,0.49156743
returns,3.9581509,-2.166318,0.11591488
risk,3.571367,-2.4283252,0.14046541
bloomberg,3.7487419,-1.5060366,1.2362698
equity,3.7451837,-2.4911237,0.39848554
asset,3.69292,-1.5037167,1.3193581
average,3.9911664,-1.637282,0.20982799
december,3.7492337,-1.5870112,1.0618919
return,4.105921,-1.6640693,0.13843012
fed,4.750767,-1.1628867,-0.7915743
forecasts,4.1552176,-0.8081228,0.38044298
dec,1.6489668,4.664794,0.13883206
term,3.5597372,-2.3230674,-0.07211436
economy,4.2768245,-1.1498063,-1.5683079
time,3.3850355,-1.7916193,-0.41845998
forecast,4.30232,-0.5530601,-1.139205
total,4.1261163,-1.599322,0.1175391
usd,4.601925,1.2920359,-1.1820425
price,3.8735266,-1.5704954,-0.59780824
unicredit,3.4924326,-0.49126855,2.2106988
central,4.7187924,-1.3294744,-1.1734972
financial,4.2959867,-1.3330224,-1.1965339
eur,4.6010447,1.291155,-1.1817583
current,4.4004908,1.0308834,-1.1429043
income,3.8438687,-2.1784465,-0.33737883
jul,1.649093,4.66277,0.13934837
equities,3.75125,-2.5108898,0.38112438
june,3.394937,-0.11353177,2.2955115
investors,3.6831913,-2.5193882,0.35325876
bonds,3.7894962,-2.3308835,0.5050231
tightening,4.766186,-1.2963594,-1.088845
supply,3.8018155,-0.66647226,-1.9717472
services,4.331097,-0.24962908,-1.5197388
credit,3.775155,-2.31942,0.47679234
november,3.7450025,-1.4884986,1.2670195
cpi,4.683411,-0.21840946,-1.3183794
expected,4.2505546,-0.99857664,-1.2573888
earnings,3.7867143,-1.8319434,-0.39766142
remain,4.360797,-1.1434335,-1.7222977
consumer,4.000821,-1.6370462,-1.0379957
july,4.4065046,-0.81225234,-0.7125254
macro,3.5943596,-0.9157684,1.8479931
months,3.5349588,-1.7497581,-0.16210623
core,4.6827397,-0.314583,-1.3276879
apr,1.6488428,4.66284,0.1389157
labor,4.040271,-0.9117997,-1.6160339
europe,3.6416929,0.17323837,-2.1126482
levels,4.0020227,-1.3538665,-1.3417493
risks,3.5980139,-0.876607,-1.9260408
covid,3.8214753,-0.70852184,-1.8732138
yoy,4.6430764,-0.064784124,-1.2913905
demand,4.0714407,-1.059268,-1.6692134
change,4.179089,-0.8778252,0.29909533
note,3.7509608,-1.6041079,1.0560985
cycle,4.6835217,-1.2747972,-1.088617
federal,4.776477,-1.1794115,-0.79674804
peak,4.2839437,-1.0609015,-1.248489
bond,3.8967083,-2.1875672,0.5373889
oil,4.1355886,-0.28675616,-1.8841443
analytics,3.7442021,-1.468338,1.3296462
economics,3.5334003,-0.65041435,2.0802996
sector,3.5743833,-0.9820558,-1.3037863
pandemic,4.105808,-1.2858053,-1.5229702
banks,4.710153,-1.3294703,-1.1765335
level,4.0310364,-1.24784,-1.3145227
month,3.9569817,-1.6241584,0.14298013
russia,3.7858992,0.13486545,-2.2928634
decline,3.824445,-1.7458515,-0.44236237
bp,4.769785,-1.1610329,-0.7791542
haver,3.7443087,-1.4683317,1.3256272
corporate,3.8853405,-2.2142937,0.53627807
allocation,3.6913173,-1.4753796,1.3437983
debt,3.6863325,-2.4741504,0.26718062
based,3.7527502,-1.6308866,1.0198157
balance,4.202912,-0.818307,-1.0415395
government,2.9561691,-1.9544871,-0.3814635
continue,3.6384175,-1.5700275,-1.3983476
production,4.53307,0.24704759,-1.291503
oct,1.6488346,4.664418,0.13909487
ing,3.0822496,4.001268,0.7832696
reserve,4.776204,-1.1776094,-0.7974591
nov,1.6488801,4.6609554,0.13950567
conditions,4.3052564,-1.3308821,-1.1758125
portfolio,3.7722905,-2.4581645,0.3439118
expectations,4.3567705,-0.9467279,-1.3471485
capital,3.5847785,-1.8371427,0.5769501
key,3.492218,-1.2185664,-1.5619545
increase,4.245847,-1.227788,-1.2664039
eurozone,4.051754,-0.06651836,-1.0751922
dollar,3.5626311,-2.4685435,0.1782763
performance,3.7481205,-1.6909239,0.9063717
mar,1.649094,4.6617436,0.13929532
em,3.6841426,-2.3148706,0.3926416
relative,3.6261766,-2.4312267,0.17959018
funds,4.746637,-1.1805204,-0.74748456
gas,4.148932,-0.3017536,-1.8755935
negative,3.9096773,-2.0690377,-0.12815881
emerging,3.5175989,-2.4678485,0.09130422
analysis,3.6864965,-1.3960226,1.4009289
wage,4.2728887,-1.064158,-1.6292951
japan,3.796333,0.29732132,-2.3865156
assets,3.7007704,-2.4141474,0.14510268
target,4.4628983,-1.0149153,-0.96779746
